"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSVORM","AANTAL_EERSTEJAARS_INGESCHREVENEN"
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",11
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",50
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",8
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","DT",6
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","VT",22
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",25
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","DT",13
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","VT",126
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","31FR","NHL Stenden Hogeschool","ECONOMIE","n.v.t. (economie)","DU",27
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","DT",7
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",136
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","VT",204
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",55
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",386
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","DT",24
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",85
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",11
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",19
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","DT",8
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",456
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",14
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",206
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",43
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",-1
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",199
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",47
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",131
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","DT",173
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","VT",3517
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",69
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",21
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",1166
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",26
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",873
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","leraar basisonderwijs","DT",6
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","leraar basisonderwijs","VT",91
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",87
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",484
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","DT",66
"2022","Noord-Holland","0363","Amsterdam","reguliere inst.","bachelor","28DN","Hogeschool van Amsterdam","TECHNIEK","n.v.t. (techniek)","VT",2245
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",6
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",34
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TAAL_EN_CULTUUR","n.v.t. (taal en cultuur)","VT",5
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",314
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",22
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",160
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",13
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",93
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",11
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",37
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",44
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",22
"2022","Noord-Holland","0392","Haarlem","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",230
"2022","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",13
"2022","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",9
"2022","Overijssel","0150","Deventer","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",12
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",56
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",485
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",50
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",399
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",12
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",22
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",84
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",36
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",74
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",133
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",13
"2022","Overijssel","0150","Deventer","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",359
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",14
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",14
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",27
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",21
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",27
"2022","Overijssel","0153","Enschede","reguliere inst.","associate degree","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",14
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","DT",31
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1200
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",199
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",232
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",9
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",35
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",525
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",167
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",46
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",1079
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",7
"2022","Overijssel","0153","Enschede","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",107
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","00IC","Hogeschool KPZ","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",32
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","DT",42
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","VT",111
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",77
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",6
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",55
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","DT",18
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","DT",59
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","DU",15
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","22HH","Hogeschool Viaa","ONDERWIJS","n.v.t. (onderwijs)","DT",9
"2022","Overijssel","0193","Zwolle","reguliere inst.","associate degree","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",7
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","00IC","Hogeschool KPZ","ONDERWIJS","leraar basisonderwijs","DT",11
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","00IC","Hogeschool KPZ","ONDERWIJS","leraar basisonderwijs","VT",109
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","DT",41
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ECONOMIE","n.v.t. (economie)","VT",1334
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",88
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",386
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",86
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",-1
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",412
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","leraar basisonderwijs","DT",20
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","leraar basisonderwijs","VT",134
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","DT",56
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","n.v.t. (onderwijs)","VT",463
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","SECTOROVERSTIJGEND","sectoroverstijgend","VT",67
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","DT",52
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","01VU","Christelijke Hogeschool Windesheim","TECHNIEK","n.v.t. (techniek)","VT",792
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",20
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",62
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",44
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",163
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","ONDERWIJS","leraar basisonderwijs","DT",58
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","22HH","Hogeschool Viaa","ONDERWIJS","leraar basisonderwijs","VT",132
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",5
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",42
"2022","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",98
"2022","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","DT",49
